0 0 0.000045968326970 
0 1 0.000105857525582 
0 2 0.000033619632972 
0 3 -0.000005889145616 
0 4 -0.000011983308542 
0 5 -0.000015003366172 
0 6 -0.000014862309993 
0 7 -0.000012266736458 
0 8 -0.000009354372236 
0 9 -0.000007408419601 
0 10 -0.000006915112284 
0 11 -0.000008091663678 
0 12 -0.000010307645679 
0 13 -0.000012353187228 
0 14 -0.000013749242240 
0 15 -0.000014718878965 
0 16 -0.000014683206713 
0 17 -0.000013383802116 
0 18 -0.000012443457725 
0 19 -0.000011709301636 
0 20 -0.000009088773837 
0 21 -0.000007002128016 
0 22 -0.000005280004687 
0 23 -0.000002963361469 
0 24 -0.000000091844571 
0 25 0.000001952487407 
0 26 0.000004554540644 
0 27 0.000006622965161 
0 28 0.000008766589885 
0 29 0.000009818982724 
0 30 0.000009196853810 
0 31 0.000007886472527 
0 32 0.000005956773035 
0 33 0.000004974255444 
0 34 0.000004834829174 
0 35 0.000005534479911 
0 36 0.000006010341428 
0 37 0.000005822313637 
0 38 0.000006356989305 
0 39 0.000006029773743 
0 40 0.000005905904178 
0 41 0.000005222351299 
0 42 0.000004460137391 
0 43 0.000003627449558 
0 44 0.000002183613274 
0 45 0.000000852856466 
0 46 -0.000000230912591 
0 47 -0.000000853684763 
0 48 -0.000001466912251 
0 49 -0.000003669533273 
0 50 -0.000005337977894 
0 51 -0.000006105293705 
0 52 -0.000006429352587 
0 53 -0.000006727685441 
0 54 -0.000007098691032 
0 55 -0.000007039848691 
0 56 -0.000006215251113 
0 57 -0.000006086716994 
0 58 -0.000006187955734 
0 59 -0.000005861353687 
0 60 -0.000004700953948 
0 61 -0.000003005374622 
0 62 -0.000002132042148 
0 63 -0.000000205375780 
0 64 0.000001623188918 
0 65 0.000002630389857 
0 66 0.000003295666647 
0 67 0.000003506712594 
0 68 0.000003869961334 
0 69 0.000004021342719 
0 70 0.000004499596384 
0 71 0.000005872707842 
0 72 0.000006456552276 
0 73 0.000005444584356 
0 74 0.000004120609782 
0 75 0.000004783826951 
0 76 0.000005161671210 
0 77 0.000003653400771 
0 78 0.000001598631566 
0 79 0.000000498441774 
0 80 -0.000000343134304 
0 81 -0.000000473353181 
0 82 -0.000000067322341 
0 83 -0.000000785408819 
0 84 -0.000002455992409 
0 85 -0.000003841980097 
0 86 -0.000003646411958 
0 87 -0.000003063439098 
0 88 -0.000004682305850 
0 89 -0.000004457406119 
0 90 -0.000002205092949 
0 91 -0.000002748739579 
0 92 -0.000004169224165 
0 93 -0.000003354624039 
0 94 -0.000003168299400 
0 95 -0.000001886729351 
0 96 0.000000030275253 
0 97 -0.000000976947520 
0 98 -0.000000436894022 
0 99 -0.000000108270853 
0 100 -0.000000211653245 
0 101 -0.000000744021539 
0 102 0.000001399898284 
0 103 0.000002013899297 
0 104 0.000001934113110 
0 105 0.000001986612010 
0 106 0.000002221456521 
0 107 0.000002803218463 
0 108 0.000003702522258 
0 109 0.000004302427783 
0 110 0.000001786323063 
0 111 0.000002472819108 
0 112 0.000002515451161 
0 113 0.000000023527294 
0 114 0.000000015835885 
0 115 0.000000004054041 
0 116 0.000000034006621 
0 117 0.000000022511983 
0 118 0.000000022783198 
0 119 0.000000118091495 
0 120 0.000000175385212 
0 121 0.000000185568527 
0 122 0.000000424873606 
0 123 0.000000493889979 
0 124 0.000000758626420 
0 125 0.000001093929139 
0 126 0.000001802633054 
0 127 0.000002077127623 
0 128 0.000002592890920 
0 129 0.000004009079627 
0 130 0.000004695869672 
0 131 0.000004935160343 
0 132 0.000006441804428 
0 133 0.000008773184300 
0 134 0.000009555188124 
0 135 0.000011993168384 
0 136 0.000014407939172 
0 137 0.000015875286126 
0 138 0.000018046881333 
0 139 0.000020840955440 
0 140 0.000023542239261 
0 141 0.000028474732277 
0 142 0.000034549478253 
0 143 0.000036086689423 
0 144 0.000035103922843 
0 145 0.000035942428231 
0 146 0.000037378284174 
0 147 0.000040516169840 
0 148 0.000048537769919 
0 149 0.000055091806757 
0 150 0.000051944317980 
0 151 0.000042512684040 
0 152 0.000046345524861 
0 153 0.000043677712662 
0 154 0.000051297475231 
0 155 0.000043235311316 
0 156 0.000026835425452 
0 157 0.000017595219846 
0 158 0.000006359093024 
0 159 -0.000003112778365 
0 160 -0.000025491884268 
0 161 -0.000057622615473 
0 162 -0.000092347017652 
0 163 -0.000108097701635 
0 164 -0.000159611381699 
0 165 -0.000209253194423 
0 166 -0.000241574867968 
0 167 -0.000260855314720 
0 168 -0.000288565999263 
0 169 -0.000330122595046 
0 170 -0.000342990933424 
0 171 -0.000352052174827 
0 172 -0.000354466934009 
0 173 -0.000370333016076 
0 174 -0.000379469665799 
0 175 -0.000363183247552 
0 176 -0.000364848726305 
0 177 -0.000340958095764 
0 178 -0.000318127960313 
0 179 -0.000309788173559 
0 180 -0.000300765235558 
0 181 -0.000262418417685 
0 182 -0.000234693577908 
0 183 -0.000216646492466 
0 184 -0.000203556998906 
0 185 -0.000191848573162 
0 186 -0.000171209584405 
0 187 -0.000149359449624 
0 188 -0.000139590887564 
0 189 -0.000126212371937 
0 190 -0.000119380208455 
0 191 -0.000108813784031 
0 192 -0.000095073020951 
0 193 -0.000081222508905 
0 194 -0.000075876772284 
0 195 -0.000069386605401 
0 196 -0.000053450929657 
0 197 -0.000040154983790 
0 198 -0.000034230129564 
0 199 -0.000036294914408 
0 200 -0.000031263368345 
0 201 -0.000026548952902 
0 202 -0.000022105024537 
0 203 -0.000015536050957 
0 204 -0.000013008846176 
0 205 -0.000011104626275 
0 206 -0.000007340252087 
0 207 -0.000006245764525 
0 208 -0.000006105260453 
0 209 -0.000002514204567 
0 210 -0.000002231296323 
1 0 0.000105857525582 
1 1 0.000882433704484 
1 2 0.001211138812551 
1 3 0.000196044898751 
1 4 -0.000148651747846 
1 5 -0.000191513226360 
1 6 -0.000190594104926 
1 7 -0.000158525299454 
1 8 -0.000119809873911 
1 9 -0.000093058242822 
1 10 -0.000086771622285 
1 11 -0.000101852945917 
1 12 -0.000130132179872 
1 13 -0.000157909933186 
1 14 -0.000180456167026 
1 15 -0.000190247878796 
1 16 -0.000189675532935 
1 17 -0.000179864085002 
1 18 -0.000166575490397 
1 19 -0.000149076306238 
1 20 -0.000126044132989 
1 21 -0.000106014077313 
1 22 -0.000084056453903 
1 23 -0.000057105309553 
1 24 -0.000024542124502 
1 25 0.000003201642387 
1 26 0.000036342546894 
1 27 0.000068157052536 
1 28 0.000098013416930 
1 29 0.000117056629733 
1 30 0.000117675775033 
1 31 0.000108908081203 
1 32 0.000094997740976 
1 33 0.000075948331500 
1 34 0.000067303159860 
1 35 0.000066448441512 
1 36 0.000069303413146 
1 37 0.000073672228482 
1 38 0.000081006834862 
1 39 0.000084562655743 
1 40 0.000081677672917 
1 41 0.000075329030641 
1 42 0.000064288611823 
1 43 0.000050872570452 
1 44 0.000038994126687 
1 45 0.000024104703070 
1 46 0.000007650303736 
1 47 -0.000005668746177 
1 48 -0.000018374345635 
1 49 -0.000038778649415 
1 50 -0.000055705288358 
1 51 -0.000063535790955 
1 52 -0.000073385260808 
1 53 -0.000079027670295 
